t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
8,W1,SKU_A,463,0,0,948,325,211,EOD,0,0,6.944999999999999,0.0,14.6,35.10622219969267,56.65122219969267
8,W1,SKU_B,326,0,0,429,187,133,EOD,0,0,5.867999999999999,0.0,11.122,78.32525188288116,95.31525188288116
8,W1,SKU_C,475,0,0,427,191,119,EOD,0,0,7.6000000000000005,0.0,12.337,30.638976830922413,50.575976830922414
8,W1,SKU_D,169,0,0,445,211,126,EOD,0,0,2.873,0.0,11.477,58.11305838070938,72.46305838070938
8,W1,SKU_E,30,0,0,537,182,118,EOD,0,0,0.48,0.0,10.092,59.81649070579434,70.38849070579434
8,W2,SKU_A,372,0,0,1178,299,274,EOD,0,0,5.58,0.0,14.392,23.65675193337299,43.628751933372996
8,W2,SKU_B,207,0,0,342,90,90,EOD,0,0,3.7259999999999995,0.0,10.54,28.483045806067818,42.74904580606781
8,W2,SKU_C,392,0,0,551,124,136,EOD,0,0,6.272,0.0,11.868,14.716240333135037,32.856240333135034
8,W2,SKU_D,95,0,0,751,200,179,EOD,0,0,1.6150000000000002,0.0,11.4,39.559785841760856,52.57478584176086
8,W2,SKU_E,44,0,0,492,112,98,EOD,0,0,0.704,0.0,9.672,26.584176085663294,36.96017608566329
8,R1,SKU_A,137,0,0,286,165,113,EOD,165,165,3.4250000000000003,0.0,0.33,0.0,3.7550000000000003
8,R1,SKU_B,38,0,0,189,92,61,EOD,92,92,1.14,0.0,0.184,0.0,1.3239999999999998
8,R1,SKU_C,173,0,0,170,61,47,EOD,61,61,4.671,0.0,0.122,0.0,4.793
8,R1,SKU_D,62,0,0,144,83,50,EOD,83,83,1.736,0.0,0.166,0.0,1.902
8,R1,SKU_E,0,2,0,159,62,64,EOD,62,60,0.0,0.8,0.124,0.0,0.924
8,R2,SKU_A,39,0,0,346,96,73,EOD,96,96,0.9750000000000001,0.0,0.192,0.0,1.167
8,R2,SKU_B,80,0,0,141,64,20,EOD,64,64,2.4,0.0,0.128,0.0,2.528
8,R2,SKU_C,43,0,0,175,67,45,EOD,67,67,1.161,0.0,0.134,0.0,1.295
8,R2,SKU_D,0,58,0,214,72,40,EOD,72,14,0.0,31.900000000000002,0.14400000000000002,0.0,32.044000000000004
8,R2,SKU_E,0,49,0,233,79,41,EOD,79,30,0.0,19.6,0.158,0.0,19.758000000000003
8,R3,SKU_A,213,0,0,868,276,188,EOD,276,276,5.325,0.0,0.552,0.0,5.877000000000001
8,R3,SKU_B,173,0,0,237,63,52,EOD,63,63,5.1899999999999995,0.0,0.126,0.0,5.316
8,R3,SKU_C,290,0,0,380,118,77,EOD,118,118,7.83,0.0,0.23600000000000002,0.0,8.066
8,R3,SKU_D,29,0,0,552,192,107,EOD,192,192,0.812,0.0,0.384,0.0,1.1960000000000002
8,R3,SKU_E,40,0,0,337,97,93,EOD,97,97,1.04,0.0,0.194,0.0,1.234
9,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,93.43153320408726,93.43153320408726
9,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,153.54287040208828,153.54287040208828
9,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,67.82589337126117,67.82589337126117
9,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,154.4011757822309,154.4011757822309
9,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,125.7985272403324,125.7985272403324
9,W1,SKU_A,377,0,0,1098,261,175,EOD,0,0,5.654999999999999,0.0,14.088000000000001,35.78359627947685,55.526596279476855
9,W1,SKU_B,250,0,0,536,156,80,EOD,0,0,4.5,0.0,10.936,86.7942397184216,102.23023971842159
9,W1,SKU_C,419,0,0,546,128,72,EOD,0,0,6.704,0.0,11.896,27.72559503680622,46.32559503680622
9,W1,SKU_D,102,0,0,568,155,88,EOD,0,0,1.7340000000000002,0.0,11.085,54.885254811838365,67.70425481183837
9,W1,SKU_E,0,0,10,618,141,101,EOD,0,0,0.0,0.0,9.846,56.81131415345695,66.65731415345695
9,W2,SKU_A,364,0,0,1209,276,268,EOD,0,0,5.46,0.0,14.208,24.869918699186993,44.53791869918699
9,W2,SKU_B,226,0,0,350,63,82,EOD,0,0,4.068,0.0,10.378,22.707317073170735,37.15331707317073
9,W2,SKU_C,413,0,0,536,118,139,EOD,0,0,6.6080000000000005,0.0,11.826,15.949186991869919,34.38318699186992
9,W2,SKU_D,76,0,0,778,192,173,EOD,0,0,1.292,0.0,11.344,43.2520325203252,55.8880325203252
9,W2,SKU_E,46,0,0,505,97,99,EOD,0,0,0.736,0.0,9.582,26.221544715447152,36.53954471544715
9,R1,SKU_A,152,0,0,341,95,110,EOD,95,95,3.8000000000000003,0.0,0.19,0.0,3.99
9,R1,SKU_B,49,0,0,210,60,71,EOD,60,60,1.47,0.0,0.12,0.0,1.5899999999999999
9,R1,SKU_C,181,0,0,170,53,61,EOD,53,53,4.887,0.0,0.106,0.0,4.992999999999999
9,R1,SKU_D,43,0,0,185,61,42,EOD,61,61,1.204,0.0,0.122,0.0,1.326
9,R1,SKU_E,4,0,0,153,62,68,EOD,62,62,0.104,0.0,0.124,0.0,0.22799999999999998
9,R2,SKU_A,32,0,0,336,113,106,EOD,113,113,0.8,0.0,0.226,0.0,1.026
9,R2,SKU_B,54,0,0,181,50,24,EOD,50,50,1.6199999999999999,0.0,0.1,0.0,1.72
9,R2,SKU_C,51,0,0,185,49,57,EOD,49,49,1.377,0.0,0.098,0.0,1.475
9,R2,SKU_D,0,29,0,223,34,63,EOD,34,5,0.0,15.950000000000001,0.068,0.0,16.018
9,R2,SKU_E,0,49,0,247,55,55,EOD,55,6,0.0,19.6,0.11,0.0,19.71
9,R3,SKU_A,143,0,0,990,224,154,EOD,224,224,3.575,0.0,0.448,0.0,4.023000000000001
9,R3,SKU_B,160,0,0,257,56,43,EOD,56,56,4.8,0.0,0.112,0.0,4.912
9,R3,SKU_C,258,0,0,441,89,57,EOD,89,89,6.966,0.0,0.178,0.0,7.144
9,R3,SKU_D,0,13,0,663,123,81,EOD,123,110,0.0,7.15,0.246,0.0,7.396000000000001
9,R3,SKU_E,20,0,0,382,72,52,EOD,72,72,0.52,0.0,0.14400000000000002,0.0,0.664
10,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,97.62031981909223,97.62031981909223
10,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,146.34737522209662,146.34737522209662
10,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,66.25650944920045,66.25650944920045
10,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,159.9224680988532,159.9224680988532
10,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,124.85332741075754,124.85332741075754
10,W1,SKU_A,357,0,0,1171,208,188,EOD,0,0,5.3549999999999995,0.0,13.664,42.55056455152209,61.56956455152209
10,W1,SKU_B,232,0,0,600,110,92,EOD,0,0,4.175999999999999,0.0,10.66,86.95313167929142,101.78913167929142
10,W1,SKU_C,399,0,0,592,102,82,EOD,0,0,6.384,0.0,11.714,30.54571413915155,48.64371413915155
10,W1,SKU_D,96,0,0,634,95,89,EOD,0,0,1.6320000000000001,0.0,10.665,45.13701987472143,57.43401987472143
10,W1,SKU_E,0,0,28,660,117,99,EOD,0,0,0.0,0.0,9.702,56.81356975531351,66.5155697553135
10,W2,SKU_A,293,0,0,1332,224,153,EOD,0,0,4.395,0.0,13.792,26.96108597285068,45.14808597285068
10,W2,SKU_B,231,0,0,352,56,61,EOD,0,0,4.1579999999999995,0.0,10.336,26.96108597285068,41.45508597285068
10,W2,SKU_C,403,0,0,575,89,79,EOD,0,0,6.448,0.0,11.623,16.068325791855205,34.1393257918552
10,W2,SKU_D,72,0,0,851,123,119,EOD,0,0,1.2240000000000002,0.0,10.861,37.01131221719457,49.09631221719457
10,W2,SKU_E,49,0,0,527,72,75,EOD,0,0,0.784,0.0,9.432,25.99819004524887,36.21419004524887
10,R1,SKU_A,232,0,0,260,96,176,EOD,96,96,5.800000000000001,0.0,0.192,0.0,5.992000000000001
10,R1,SKU_B,116,0,0,152,51,118,EOD,51,51,3.48,0.0,0.10200000000000001,0.0,3.582
10,R1,SKU_C,235,0,0,114,55,109,EOD,55,55,6.345,0.0,0.11,0.0,6.455
10,R1,SKU_D,93,0,0,144,52,102,EOD,52,52,2.604,0.0,0.10400000000000001,0.0,2.708
10,R1,SKU_E,61,0,0,124,34,91,EOD,34,34,1.5859999999999999,0.0,0.068,0.0,1.654
10,R2,SKU_A,17,0,0,358,106,91,EOD,106,106,0.42500000000000004,0.0,0.212,0.0,0.637
10,R2,SKU_B,58,0,0,183,44,48,EOD,44,44,1.74,0.0,0.088,0.0,1.828
10,R2,SKU_C,54,0,0,198,33,36,EOD,33,33,1.458,0.0,0.066,0.0,1.524
10,R2,SKU_D,0,46,0,215,59,42,EOD,59,13,0.0,25.3,0.11800000000000001,0.0,25.418
10,R2,SKU_E,22,0,0,197,16,87,EOD,16,16,0.572,0.0,0.032,0.0,0.604
10,R3,SKU_A,170,0,0,1003,184,211,EOD,184,184,4.25,0.0,0.368,0.0,4.618
10,R3,SKU_B,166,0,0,259,48,54,EOD,48,48,4.9799999999999995,0.0,0.096,0.0,5.076
10,R3,SKU_C,269,0,0,439,80,91,EOD,80,80,7.263,0.0,0.16,0.0,7.423
10,R3,SKU_D,0,14,0,652,135,134,EOD,135,121,0.0,7.700000000000001,0.27,0.0,7.970000000000001
10,R3,SKU_E,39,0,0,358,77,96,EOD,77,77,1.014,0.0,0.154,0.0,1.168
11,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,105.76956130252916,105.76956130252916
11,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,152.52019102545108,152.52019102545108
11,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,68.8877953428998,68.8877953428998
11,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,135.51731310621517,135.51731310621517
11,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,132.3051392229048,132.3051392229048
11,W1,SKU_A,320,0,0,1214,202,165,EOD,0,0,4.8,0.0,13.616,45.27847915654372,63.69447915654372
11,W1,SKU_B,190,0,0,657,95,53,EOD,0,0,3.42,0.0,10.57,84.03478940906882,98.02478940906882
11,W1,SKU_C,383,0,0,622,88,72,EOD,0,0,6.128,0.0,11.616,28.62298631137384,46.366986311373836
11,W1,SKU_D,56,0,0,658,111,71,EOD,0,0,0.9520000000000001,0.0,10.777,62.29370024180077,74.02270024180078
11,W1,SKU_E,0,0,15,714,50,63,EOD,0,0,0.0,0.0,9.3,41.770044881212854,51.07004488121285
11,W2,SKU_A,297,0,0,1368,184,188,EOD,0,0,4.455,0.0,13.472,22.98919680601221,40.91619680601221
11,W2,SKU_B,235,0,0,356,48,52,EOD,0,0,4.2299999999999995,0.0,10.288,23.98872710192579,38.50672710192579
11,W2,SKU_C,400,0,0,587,80,77,EOD,0,0,6.4,0.0,11.56,14.992954438703617,32.952954438703614
11,W2,SKU_D,44,0,0,867,135,107,EOD,0,0,0.748,0.0,10.945,42.167684358853926,53.86068435885392
11,W2,SKU_E,65,0,0,506,77,93,EOD,0,0,1.04,0.0,9.462,28.861437294504462,39.363437294504465
11,R1,SKU_A,290,0,0,191,107,165,EOD,107,107,7.25,0.0,0.214,0.0,7.464
11,R1,SKU_B,153,0,0,111,55,92,EOD,55,55,4.59,0.0,0.11,0.0,4.7
11,R1,SKU_C,240,0,0,108,56,61,EOD,56,56,6.4799999999999995,0.0,0.112,0.0,6.592
11,R1,SKU_D,135,0,0,113,41,83,EOD,41,41,3.7800000000000002,0.0,0.082,0.0,3.862
11,R1,SKU_E,70,0,0,96,53,62,EOD,53,53,1.8199999999999998,0.0,0.106,0.0,1.926
11,R2,SKU_A,68,0,0,315,98,149,EOD,98,98,1.7000000000000002,0.0,0.196,0.0,1.8960000000000001
11,R2,SKU_B,92,0,0,158,35,69,EOD,35,35,2.76,0.0,0.07,0.0,2.8299999999999996
11,R2,SKU_C,90,0,0,149,46,82,EOD,46,46,2.43,0.0,0.092,0.0,2.5220000000000002
11,R2,SKU_D,5,0,0,165,58,109,EOD,58,58,0.14,0.0,0.116,0.0,0.256
11,R2,SKU_E,55,0,0,135,58,91,EOD,58,58,1.43,0.0,0.116,0.0,1.546
11,R3,SKU_A,188,0,0,983,186,204,EOD,186,186,4.7,0.0,0.372,0.0,5.072
11,R3,SKU_B,170,0,0,257,46,50,EOD,46,46,5.1,0.0,0.092,0.0,5.191999999999999
11,R3,SKU_C,316,0,0,411,61,108,EOD,61,61,8.532,0.0,0.122,0.0,8.654
11,R3,SKU_D,34,0,0,650,89,137,EOD,89,89,0.9520000000000001,0.0,0.178,0.0,1.1300000000000001
11,R3,SKU_E,36,0,0,358,80,77,EOD,80,80,0.9359999999999999,0.0,0.16,0.0,1.0959999999999999
12,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,103.99693694505532,103.99693694505532
12,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,150.02609398566858,150.02609398566858
12,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,67.88807834244452,67.88807834244452
12,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,167.93916251946558,167.93916251946558
12,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,105.14972820736602,105.14972820736602
12,W1,SKU_A,334,0,0,1197,205,219,EOD,0,0,5.01,0.0,13.64,40.51884472404919,59.16884472404919
12,W1,SKU_B,185,0,0,667,90,85,EOD,0,0,3.3299999999999996,0.0,10.54,70.06462682299114,83.93462682299115
12,W1,SKU_C,385,0,0,606,102,104,EOD,0,0,6.16,0.0,11.714,30.100200171575636,47.97420017157564
12,W1,SKU_D,70,0,0,656,99,113,EOD,0,0,1.1900000000000002,0.0,10.693,49.82556476980269,61.70856476980269
12,W1,SKU_E,0,0,7,645,111,119,EOD,0,0,0.0,0.0,9.666,71.49076351158135,81.15676351158135
12,W2,SKU_A,265,0,0,1398,186,154,EOD,0,0,3.9749999999999996,0.0,13.488,26.77272727272727,44.235727272727274
12,W2,SKU_B,232,0,0,361,46,43,EOD,0,0,4.175999999999999,0.0,10.276,26.48484848484848,40.93684848484848
12,W2,SKU_C,396,0,0,610,61,57,EOD,0,0,6.336,0.0,11.427,13.170454545454545,30.933454545454545
12,W2,SKU_D,36,0,0,921,89,81,EOD,0,0,0.6120000000000001,0.0,10.623,32.02651515151515,43.26151515151515
12,W2,SKU_E,37,0,0,531,80,52,EOD,0,0,0.592,0.0,9.48,34.54545454545455,44.61745454545455
12,R1,SKU_A,266,0,0,203,119,95,EOD,119,119,6.65,0.0,0.23800000000000002,0.0,6.888000000000001
12,R1,SKU_B,142,0,0,106,71,60,EOD,71,71,4.26,0.0,0.14200000000000002,0.0,4.402
12,R1,SKU_C,243,0,0,111,50,53,EOD,50,50,6.561,0.0,0.1,0.0,6.661
12,R1,SKU_D,128,0,0,93,68,61,EOD,68,68,3.584,0.0,0.136,0.0,3.72
12,R1,SKU_E,92,0,0,87,40,62,EOD,40,40,2.392,0.0,0.08,0.0,2.472
12,R2,SKU_A,71,0,0,317,93,96,EOD,93,93,1.7750000000000001,0.0,0.186,0.0,1.961
12,R2,SKU_B,118,0,0,129,38,64,EOD,38,38,3.54,0.0,0.076,0.0,3.616
12,R2,SKU_C,102,0,0,128,55,67,EOD,55,55,2.754,0.0,0.11,0.0,2.864
12,R2,SKU_D,30,0,0,151,47,72,EOD,47,47,0.84,0.0,0.094,0.0,0.9339999999999999
12,R2,SKU_E,63,0,0,132,61,69,EOD,61,61,1.638,0.0,0.122,0.0,1.7599999999999998
12,R3,SKU_A,330,0,0,870,157,299,EOD,157,157,8.25,0.0,0.314,0.0,8.564
12,R3,SKU_B,206,0,0,213,54,90,EOD,54,54,6.18,0.0,0.108,0.0,6.287999999999999
12,R3,SKU_C,347,0,0,348,93,124,EOD,93,93,9.369,0.0,0.186,0.0,9.555
12,R3,SKU_D,126,0,0,539,108,200,EOD,108,108,3.528,0.0,0.216,0.0,3.744
12,R3,SKU_E,79,0,0,326,69,112,EOD,69,69,2.054,0.0,0.138,0.0,2.1919999999999997
13,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,107.61394266111247,107.61394266111247
13,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,140.3553050722862,140.3553050722862
13,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,64.18509556481254,64.18509556481254
13,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,129.22154496446947,129.22154496446947
13,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,153.6241117373193,153.6241117373193
13,W1,SKU_A,323,0,0,1201,212,201,EOD,0,0,4.845,0.0,13.696,38.9652791153056,57.5062791153056
13,W1,SKU_B,195,0,0,638,109,119,EOD,0,0,3.51,0.0,10.654,77.90348934257833,92.06748934257833
13,W1,SKU_C,377,0,0,611,105,97,EOD,0,0,6.032,0.0,11.735,29.710672669491526,47.477672669491525
13,W1,SKU_D,39,0,0,671,115,84,EOD,0,0,0.663,0.0,10.805,52.35189554442733,63.819895544427325
13,W1,SKU_E,47,0,0,601,101,155,EOD,0,0,0.752,0.0,9.606,63.06866332819723,73.42666332819724
13,W2,SKU_A,319,0,0,1373,157,211,EOD,0,0,4.785,0.0,13.256,21.10257705912077,39.14357705912077
13,W2,SKU_B,232,0,0,353,54,54,EOD,0,0,4.175999999999999,0.0,10.324,29.03284487114704,43.53284487114704
13,W2,SKU_C,394,0,0,580,93,91,EOD,0,0,6.304,0.0,11.651,18.750378979282466,36.705378979282465
13,W2,SKU_D,62,0,0,876,108,134,EOD,0,0,1.054,0.0,10.756,36.2910560889338,48.1010560889338
13,W2,SKU_E,64,0,0,515,69,96,EOD,0,0,1.024,0.0,9.414,27.823143001515916,38.26114300151592
13,R1,SKU_A,202,0,0,226,160,96,EOD,160,160,5.050000000000001,0.0,0.32,0.0,5.370000000000001
13,R1,SKU_B,111,0,0,126,82,51,EOD,82,82,3.33,0.0,0.164,0.0,3.494
13,R1,SKU_C,224,0,0,106,74,55,EOD,74,74,6.048,0.0,0.148,0.0,6.196
13,R1,SKU_D,101,0,0,109,79,52,EOD,79,79,2.828,0.0,0.158,0.0,2.9859999999999998
13,R1,SKU_E,52,0,0,93,74,34,EOD,74,74,1.3519999999999999,0.0,0.148,0.0,1.4999999999999998
13,R2,SKU_A,66,0,0,297,118,113,EOD,118,118,1.6500000000000001,0.0,0.23600000000000002,0.0,1.8860000000000001
13,R2,SKU_B,115,0,0,117,53,50,EOD,53,53,3.4499999999999997,0.0,0.106,0.0,3.5559999999999996
13,R2,SKU_C,90,0,0,134,61,49,EOD,61,61,2.43,0.0,0.122,0.0,2.552
13,R2,SKU_D,0,19,0,164,83,34,EOD,83,64,0.0,10.450000000000001,0.166,0.0,10.616000000000001
13,R2,SKU_E,36,0,0,163,64,37,EOD,64,64,0.9359999999999999,0.0,0.128,0.0,1.064
13,R3,SKU_A,355,0,0,751,251,276,EOD,251,251,8.875,0.0,0.502,0.0,9.377
13,R3,SKU_B,190,0,0,204,79,63,EOD,79,79,5.7,0.0,0.158,0.0,5.8580000000000005
13,R3,SKU_C,360,0,0,323,105,118,EOD,105,105,9.72,0.0,0.21,0.0,9.930000000000001
13,R3,SKU_D,169,0,0,455,149,192,EOD,149,149,4.732,0.0,0.298,0.0,5.03
13,R3,SKU_E,70,0,0,298,106,97,EOD,106,106,1.8199999999999998,0.0,0.212,0.0,2.032
14,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,92.50127774294852,92.50127774294852
14,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,156.21185774413578,156.21185774413578
14,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,75.99905019900937,75.99905019900937
14,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,143.61725771025567,143.61725771025567
14,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,126.67055660365065,126.67055660365065
14,W1,SKU_A,370,0,0,1088,278,325,EOD,0,0,5.55,0.0,14.224,39.28724205128389,59.06124205128389
14,W1,SKU_B,247,0,0,560,135,187,EOD,0,0,4.446,0.0,10.81,75.44018603460822,90.69618603460822
14,W1,SKU_C,433,0,0,525,135,191,EOD,0,0,6.928,0.0,11.945,28.898946828376616,47.77194682837661
14,W1,SKU_D,88,0,0,575,162,211,EOD,0,0,1.496,0.0,11.134,59.041017665275234,71.67101766527523
14,W1,SKU_E,91,0,0,520,138,182,EOD,0,0,1.456,0.0,9.828,59.33260742045603,70.61660742045603
14,W2,SKU_A,272,0,0,1326,251,204,EOD,0,0,4.08,0.0,14.008,23.592226148409893,41.68022614840989
14,W2,SKU_B,203,0,0,357,79,50,EOD,0,0,3.654,0.0,10.474,29.701766784452296,43.829766784452296
14,W2,SKU_C,397,0,0,565,105,108,EOD,0,0,6.352,0.0,11.735,14.803886925795053,32.89088692579505
14,W2,SKU_D,50,0,0,847,149,137,EOD,0,0,0.8500000000000001,0.0,11.043,35.012367491166074,46.905367491166075
14,W2,SKU_E,35,0,0,507,106,77,EOD,0,0,0.56,0.0,9.636,29.88975265017668,40.08575265017668
14,R1,SKU_A,85,0,0,279,224,107,EOD,224,224,2.125,0.0,0.448,0.0,2.573
14,R1,SKU_B,31,0,0,153,135,55,EOD,135,135,0.9299999999999999,0.0,0.27,0.0,1.2
14,R1,SKU_C,134,0,0,124,146,56,EOD,146,146,3.618,0.0,0.292,0.0,3.9099999999999997
14,R1,SKU_D,30,0,0,147,112,41,EOD,112,112,0.84,0.0,0.224,0.0,1.064
14,R1,SKU_E,17,0,0,114,88,53,EOD,88,88,0.442,0.0,0.176,0.0,0.618
14,R2,SKU_A,30,0,0,309,142,106,EOD,142,142,0.75,0.0,0.28400000000000003,0.0,1.034
14,R2,SKU_B,75,0,0,126,84,44,EOD,84,84,2.25,0.0,0.168,0.0,2.418
14,R2,SKU_C,45,0,0,162,78,33,EOD,78,78,1.215,0.0,0.156,0.0,1.371
14,R2,SKU_D,0,47,0,188,87,59,EOD,87,40,0.0,25.85,0.17400000000000002,0.0,26.024
14,R2,SKU_E,0,0,0,198,65,29,EOD,65,65,0.0,0.0,0.13,0.0,0.13
14,R3,SKU_A,232,0,0,778,347,224,EOD,347,347,5.800000000000001,0.0,0.6940000000000001,0.0,6.494000000000001
14,R3,SKU_B,119,0,0,227,127,56,EOD,127,127,3.57,0.0,0.254,0.0,3.824
14,R3,SKU_C,256,0,0,339,193,89,EOD,193,193,6.912,0.0,0.386,0.0,7.298
14,R3,SKU_D,75,0,0,481,217,123,EOD,217,217,2.1,0.0,0.434,0.0,2.5340000000000003
14,R3,SKU_E,13,0,0,332,129,72,EOD,129,129,0.33799999999999997,0.0,0.258,0.0,0.596
15,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,98.19217178581135,98.19217178581135
15,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,152.54253873335145,152.54253873335145
15,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,65.88543082359337,65.88543082359337
15,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,144.57121500407717,144.57121500407717
15,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,133.8086436531666,133.8086436531666
15,W1,SKU_A,265,0,0,1105,366,261,EOD,0,0,3.9749999999999996,0.0,14.928,37.62853906766702,56.53153906766702
15,W1,SKU_B,184,0,0,539,219,156,EOD,0,0,3.312,0.0,11.314,89.83324477031303,104.45924477031303
15,W1,SKU_C,337,0,0,532,224,128,EOD,0,0,5.392,0.0,12.568,33.75511756131567,51.71511756131567
15,W1,SKU_D,44,0,0,582,199,155,EOD,0,0,0.748,0.0,11.393,52.59398648967063,64.73498648967063
15,W1,SKU_E,79,0,0,517,153,141,EOD,0,0,1.264,0.0,9.918,48.18911211103365,59.37111211103365
15,W2,SKU_A,224,0,0,1278,347,299,EOD,0,0,3.36,0.0,14.776,22.25216972034716,40.38816972034716
15,W2,SKU_B,166,0,0,346,127,90,EOD,0,0,2.988,0.0,10.762,32.57666345226615,46.32666345226615
15,W2,SKU_C,328,0,0,546,193,124,EOD,0,0,5.248,0.0,12.350999999999999,18.564850530376084,36.16385053037608
15,W2,SKU_D,33,0,0,796,217,200,EOD,0,0,0.561,0.0,11.519,34.78905496624879,46.86905496624879
15,W2,SKU_E,18,0,0,501,129,112,EOD,0,0,0.28800000000000003,0.0,9.774000000000001,24.817261330761816,34.87926133076182
15,R1,SKU_A,0,22,0,384,226,119,EOD,226,204,0.0,11.0,0.452,0.0,11.452
15,R1,SKU_B,0,27,0,217,129,71,EOD,129,102,0.0,16.2,0.258,0.0,16.458
15,R1,SKU_C,63,0,0,220,121,50,EOD,121,121,1.701,0.0,0.242,0.0,1.943
15,R1,SKU_D,1,0,0,191,97,68,EOD,97,97,0.028,0.0,0.194,0.0,0.222
15,R1,SKU_E,0,64,0,162,121,40,EOD,121,57,0.0,25.6,0.242,0.0,25.842000000000002
15,R2,SKU_A,0,27,0,353,155,98,EOD,155,128,0.0,13.5,0.31,0.0,13.81
15,R2,SKU_B,52,0,0,175,58,35,EOD,58,58,1.56,0.0,0.116,0.0,1.6760000000000002
15,R2,SKU_C,11,0,0,194,80,46,EOD,80,80,0.297,0.0,0.16,0.0,0.45699999999999996
15,R2,SKU_D,0,59,0,217,70,58,EOD,70,11,0.0,32.45,0.14,0.0,32.59
15,R2,SKU_E,0,11,0,197,77,66,EOD,77,66,0.0,4.4,0.154,0.0,4.554
15,R3,SKU_A,84,0,0,941,332,184,EOD,332,332,2.1,0.0,0.664,0.0,2.7640000000000002
15,R3,SKU_B,43,0,0,306,124,48,EOD,124,124,1.29,0.0,0.248,0.0,1.538
15,R3,SKU_C,128,0,0,452,208,80,EOD,208,208,3.456,0.0,0.41600000000000004,0.0,3.872
15,R3,SKU_D,13,0,0,563,197,135,EOD,197,197,0.364,0.0,0.394,0.0,0.758
15,R3,SKU_E,0,31,0,384,121,77,EOD,121,90,0.0,12.4,0.242,0.0,12.642
16,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,93.1365178853899,93.1365178853899
16,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,173.93174005855167,173.93174005855167
16,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,81.08913031981224,81.08913031981224
16,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,137.35666105716047,137.35666105716047
16,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,109.4859506790857,109.4859506790857
16,W1,SKU_A,92,0,0,1263,381,208,EOD,0,0,1.38,0.0,15.048,43.95862703776373,60.38662703776373
